job_title,resume_index,category,experience_level,match_score,resume_preview
Sales Executive,495,ADVOCATE,Senior,0.0151,"         PATIENT HEALTH ADVOCATE       Summary    As a Patient Health Advocate, I am highly motivated and qualified in customer service.  By establish"
Sales Executive,496,ADVOCATE,Senior,0.0116,         DOMESTIC VIOLENCE COUNSELOR ADVOCATE       Summary    I am a responsible self-starter who communicates well and is dedicated to providing gre
Sales Executive,497,ADVOCATE,Senior,0.0144,         CHILD PERFORMER WELFARE ADVOCATE         Summary    Administrative professional offering excellent communication and computer skills. Meets d
Sales Executive,498,ADVOCATE,Senior,0.0233,"         REVENUE CYCLE ADVOCATE       Summary     Dedicated and focused Office Manager/Supervisor who excels at prioritizing, completing multiple task"
Sales Executive,499,ADVOCATE,Senior,0.0184,"         VZW CUSTOMER TECH ADVOCATE           Overview    Flexible, independent, self motivated and effective leading contributor of the FOA/FSA Team,"
Sales Executive,500,ADVOCATE,Senior,0.0066,"         BILINGUAL DOMESTIC VIOLENCE ADVOCATE         Skills        Word programs (including Excel and Access), EPIC and other 
electronic medical rec"
Sales Executive,501,ADVOCATE,Senior,0.0657,         CUSTOMER SERVICE ADVOCATE       Summary    Talented Customer Service manager skilled at balancing customer needs and company demands. Effecti
Sales Executive,502,ADVOCATE,Senior,0.0067,         CLINICAL SERVICE ADVOCATE       Professional Summary    To be part of an organization which assist and offers services to individuals in need
Sales Executive,503,ADVOCATE,Senior,0.0082,         PH INPATIENT/FINANCIAL ADVOCATE SUPERVISOR             Education and Training      University of Phoenix     2013       Master of Business Ad
Sales Executive,504,ADVOCATE,Senior,0.0288,         CUSTOMER SERVICE ADVOCATE       Summary     Enthusiastic and hard-working Customer Service Specialist looking to obtain a position in an envi
Sales Executive,505,ADVOCATE,Senior,0.0039,         SERVICE ADVOCATE RECRUITER         Summary     Responsible Service Advocate Recruiter with excellent communication skills demonstrated by 6 y
Sales Executive,506,ADVOCATE,Senior,0.0783,         MERCHANT SERVICES ADVOCATE       Summary     Management Experience and a Desire to Work for the Best    Skilled Management Professional eager
Sales Executive,507,ADVOCATE,Senior,0.0263,         TRANSITIONAL HOUSING ADVOCATE       Summary     Diversified background in providing services to culturally sensitive issues that involve clie
Sales Executive,508,ADVOCATE,Senior,0.0356,         CONSUMER SERVICES ADVOCATE           Career Overview     Dedicated Customer Service Representative motivated to maintain customer satisfactio
Sales Executive,509,ADVOCATE,Senior,0.0036,         CENTER DIRECTOR/HEAD START FAMILY ADVOCATE       Professional Summary     Organized and dependable candidate successful at managing multiple 
Sales Executive,510,ADVOCATE,Senior,0.1441,         PATIENT ADVOCATE /CLINICAL CARE COORDINATOR           Career Focus    Selling capital equipment computer hardware and software to corporate a
Sales Executive,511,ADVOCATE,Senior,0.0215,"         SERVICE ADVOCATE IV- CLINICAL SUPPORT         Summary     Over 10 years of the insurance industry experience. Strong analytical, documentatio"
Sales Executive,512,ADVOCATE,Senior,0.0511,         MARKET CONSULTANT - HEALTHCARE ADVOCATE           Professional Summary    Ambitious and dedicated managed care professional with robust organ
Sales Executive,513,ADVOCATE,Senior,0.0595,         PERSONAL BANKER(SAFE)1 AND BUSINESS ADVOCATE       Profile     Skilled and awarded Personal and Business Banker whose talents shine in a comp
Sales Executive,514,ADVOCATE,Senior,0.0144,         ASSOCIATE CLAIM PROCESSOR/MEMBER SERVICE ADVOCATE       Summary     After 29 years' of working in an industry that puts people at the forefro
Sales Executive,515,ADVOCATE,Mid,0.0209,"         CLIENT ADVOCATE / ESCALATION SPECIALIST       Summary     Experienced with over 10 years in high-level executive support roles. Organized, pr"
Sales Executive,516,ADVOCATE,Mid,0.0,         SEXUAL ASSAULT CRISIS COUNSELOR / VICTIM ADVOCATE         Core Qualifications        Microsoft Office and General Computer skills            
Sales Executive,517,ADVOCATE,Senior,0.0438,         DIRECT CLIENT COORDINATOR- COUNSELOR/ VICTIM ADVOCATE             Professional Experience     09/2014   to   Current     Direct Client Coordi
Sales Executive,518,ADVOCATE,Senior,0.0077,         DOMESTIC VIOLENCE AND SEXUAL ASSAULT ADVOCATE           Professional Summary    Certified Massachusetts Domestic Violence and Sexual Assault 
Sales Executive,519,ADVOCATE,Senior,0.0113,         LEAD PHARMACY TECHNICIAN ADVOCATE - SUPERVISOR                 Experience      Lead Pharmacy Technician Advocate - Supervisor    June 2005   
Sales Executive,520,ADVOCATE,Senior,0.0224,         COURT APPOINTED SPECIAL ADVOCATE FOR ABUSED AND NEGLECTED CHILDREN       Summary     Highly-motivated Licensed Social Worker with 7 years of 
Sales Executive,521,ADVOCATE,Senior,0.0012,         CUSTOMER SERVICE AGENT           Professional Summary     To obtain a position that will provide me with the necessary tools in order for me 
Sales Executive,522,ADVOCATE,Senior,0.1685,"         MANAGER, DIGITAL MARKETING AND COMMUNICATIONS       Objective    Obtain the Health Analytic Consultant position at UnitedHealthcare to furthe"
Sales Executive,523,ADVOCATE,Senior,0.0123,         MDS COORDINATOR         Skills          Skills Used  I enjoy challenging sticks. I try my best at being the best. Enjoy working as a team or 
Sales Executive,524,ADVOCATE,Mid,0.0296,"         EXPRESS SCRIPTS           Summary    Responsible and mature Retail Sales Consultant who thrives in fast-paced environments. Enjoys working
as"
Sales Executive,525,ADVOCATE,Senior,0.0369,"         SENIOR APPLICATION SPECIALIST       Professional Summary     Highly motivated, results and detail oriented leader with strong communication, "
Sales Executive,526,ADVOCATE,Senior,0.0078,         NURSE CLINICIAN II ON MEDICAL/CARDIAC INTENSIVE CARE UNITS AND INTERVENTIONAL UNIT       OBJECTIVE     I am a Registered Nurse applying for t
Sales Executive,527,ADVOCATE,Senior,0.0009,         REGISTERED NURSE CLINICAL CARE COORDINATOR- FIRST AID       Professional Background    To obtain a position as a registered nurse where my ex
Sales Executive,528,ADVOCATE,Senior,0.0075,"         RN / ASST. HEAD NURSE PRACTICE LEADER           Skills    care planning, Case Management, Home Health, Hospice, Infection control, injections"
Sales Executive,529,ADVOCATE,Senior,0.036,         PATIENT EXPERIENCE MANAGER       Summary    Results-oriented Manager who thrives in fast-paced and competitive environments. Brings strong pr
Sales Executive,530,ADVOCATE,Senior,0.0031,"         SUBSTITUTE TEACHER       Professional Summary    A self-motivated, results oriented, and resourceful professional focused on delivering compa"
Sales Executive,531,ADVOCATE,Senior,0.0308,"         HR - SHARED SERVICES SUPERVISOR         Summary     Detail-oriented human resources professional who excels under tight deadlines, while anti"
Sales Executive,532,ADVOCATE,Senior,0.0152,"         PATIENT SERVICE REPRESENTATIVE       Summary    Seeking a position using strong organizational skills, superb communication skills and intere"
Sales Executive,533,ADVOCATE,Senior,0.0154,"         PRESIDENT/CHIEF EXECUTIVE OFFICER       Executive Profile      Chief Executive with experience in  offering outstanding presentation, communi"
Sales Executive,534,ADVOCATE,Senior,0.0102,         CONSULTANT           Accomplishments      Worked with Teach for India in conducting regular classes for under-privileged children as part of 
Sales Executive,535,ADVOCATE,Senior,0.0057,"         FACULTY, CLINICAL INSTRUCTOR, & CLINICAL COORDINATOR         Summary    Doctorate-prepared registered nurse and medical author with extensive"
Sales Executive,536,ADVOCATE,Senior,0.0146,"         ADMISSIONS EXECUTIVE           Professional Summary     Highly motivated, creative professional with strong leadership and relationship-build"
Sales Executive,537,ADVOCATE,Senior,0.0024,         PRACTICUM EXPERIENCE       Summary      Nurse Practitioner focused on providing quality care and maintaining direct lines of communication wi
Sales Executive,538,ADVOCATE,Senior,0.0409,         HUMAN RESOURCES MANAGER       Summary     To continue my professional Human Resource career in a position of leadership focused on creative p
Sales Executive,539,ADVOCATE,Senior,0.018,         VICE PRESIDENT       Executive Profile     Accomplished at building and sustaining outstanding teams. Creates a team vision that supports the
Sales Executive,540,ADVOCATE,Mid,0.007,"         LANDSCAPER           Accomplishments      FMC Level I Certification from Adventis          Nov '16
-     Built a three-statement, fully circu"
Sales Executive,541,ADVOCATE,Senior,0.016,"         HUMAN RESOURCES PROFESSIONAL       Professional Summary     Experienced working in fast-paced environments demanding strong organizational, t"
Sales Executive,542,ADVOCATE,Senior,0.0484,         SENIOR ADVISOR AND NATIONAL FUNDRAISING DIRECTOR         Professional Summary    I am an agile and hungry project manager with nearly five ye
Sales Executive,543,ADVOCATE,Senior,0.0171,         ADMINISTRATION ASSISTANT         Professional Summary     Professional and knowledgeable Receptionist versed in administrative support and cu
Sales Executive,544,ADVOCATE,Senior,0.0103,         ADMINISTRATIVE ASSISTANT         Summary     Masters prepared Administrative Assistant seeking a position as Human Resource Assistant. Except
Sales Executive,545,ADVOCATE,Senior,0.0236,"         CORPORATE FACILITATOR, PERFORMANCE COACH AND DEVELOPER           Summary    Corporate Trainer and Performance Coach
Over 25 years of business"
Sales Executive,546,ADVOCATE,Senior,0.0603,         INTERN           Professional Summary     Client Negotiation and Mediation skills. Client Relationship building/management derived through ex
Sales Executive,547,ADVOCATE,Senior,0.0096,         LEVEL 2 CRITICAL PLATFORM SUPPORT ENGINEER       Career Overview    Over 7+ years of IT experience specializing in CLOUD/Aix/LINUX/Solaris an
